ID,Codigo,Nombre,NombreProducto,GenericoID,Activo
1370,2160118,RISPERIDONA 37.5MG JP,,627,Y
1372,2140206,SULPIRIDA COMPRIMIDO 300 MG,,662,Y
1373,2142212,ZIPRASIDONA 20MG CM,,764,Y
1374,2140268,ZIPRASIDONA 40 MG,,764,Y
1375,2140009,ACIDO URSODEOXICOLICO 250 MG CP (URSOFALK),,22,Y
1376,2170042,ACIDO URSODEOXICOLICO 250 MG/ 5 ML SUSPENSION PM,,22,Y
1377,2200010,BICARBONATO DE SODIO  1 G,,91,Y
1378,2179025,BUDESONIDA + FORMOTEROL 160 MCG /4.5 MCG DOSIS,,106,Y
1379,2140043,"CABERGOLINA COMPRIMIDO 0,5 MG",,111,Y
1380,2142008,CALCIO ACETATO COMPRIMIDO 667 MG,,112,Y
1381,2171231,FLUTICASONA + SALMETEROL AEROSOL PARA INHALACION ORAL 125 MCG/25 MCG,,323,Y
1382,2171232,FLUTICASONA + SALMETEROL AEROSOL PARA INHALACION ORAL 250 MCG/25 MCG,,323,Y
1383,2170144,IMIQUIMOD 5% CREMA 5GR,,843,Y
1385,2145430,NEOSTIGMINA COMPRIMIDO 15 MG,,514,Y
1386,2160052,"NEOSTIGMINA SOLUCION INYECTABLE 0,5 MG/ML",,514,Y
1387,2130005XXX,PALIVIZUMAB POLVO LIOFILIZADO PARA SOLUCION INYECTABLE 50 MG,,553,Y
1388,2146614,PANCREOLIPASA CAPSULA 10.000/33.200/37.500 UI,,556,Y
1389,2146615,PANCREOLIPASA CAPSULA 25.000/74.700/62.500 UI,,556,Y
1390,2140214,PIRIDOSTIGMINA BROMURO 60 MG,,581,Y
1391,2160078XXX,LRS INMUNOGLOBULINA 20% SOL. INYECTABLE SUBCUTANEA 20 ML,,380,Y
1392,2200015,SOLUCIÓN COLONOSCOPIA,,820,Y
1393,2169036,SURFACTANTE PULMONAR BOVINO SOLUCION INYECTABLE 25 MG/ML,,665,Y
1394,NOEXISTE23,"TAMSULOSINA 0,4 MG /DUTASTERIDE 0,5 MG CÁPSULAS",,672,Y
1395,2142111,"TAMSULOSINA CAPSULA 0,4 MG",,671,Y
1396,2140087,"DESMOPRESINA COMPRIMIDO 0,2 MG",,218,Y
1397,2173000,DESMOPRESINA SOLUCION INTRANASAL 100 MCG/ML,,218,Y
1398,2160127,SOMATROPINA 15-16 UI,,654,Y
1399,2180617,AMINOACIDOS SOLUCION INYECTABLE 10% 100 ML,,45,Y
1400,2180011,S.P AMINOACIDOS PARENTERALES 10% 500 CC,,45,Y
1401,P900007,CALCIO CARBONATO POLVO 1 G,,113,Y
1402,2170013,CALCIO GLUCONATO GRANULADO 10% FC 100 GR,,117,Y
1403,2181010,"LIPIDOS EMULSION PARA INFUSION IV 20,00%",,449,Y
1404,2182340,"NUTRICION PARENTERAL 4,25/5 (PERIS)",,532,Y
1405,2182339,NUTRICION PARENTERAL 5/15 (CENTRAL O PLUS),,532,Y
1406,2182338,NUTRICION PARENTERAL CON LÍPIDOS CENTRAL 1.5L BOLSA,,532,Y
1407,2182337,NUTRICION PARENTERAL CON LIPIDOS CENTRAL 1L BOLSA,,532,Y
1408,2182333,NUTRICION PARENTERAL CON LIPIDOS PERIFÉRICO 2000CC,,532,Y
1409,2252258XX,NUTRICION PARENTERAL PERIFERICAXX,,532,Y
1410,2160128,"CARBETOCIN SOLUCION INYECTABLE 0,1 MG/ML",,124,Y
1411,2176013,DINOPROSTONA 10 MG,,784,Y
1412,2160025,"ERGOMETRINA MALEATO 0,2 MG/1 ML SOL. INYECTABLE",,257,Y
1413,2160058,OXITOCINA SINTETICA 5 UI/1 ML SOL. INYECTABLE,,550,Y
1414,2169023,"ALBUMINA HUMANA SOLUCION INYECTABLE 20,00% 50 ML",,33,Y
1415,2169025,ALBUMINA HUMANA SOLUCION INYECTABLE 5% 500 ML,,33,Y
1416,2620050,FACTOR ANTIHEMOFILICO VIII HUMANO POLVO LIOFILIZADO PARA SOLUCION INYECTABLE 1000 - 1500 UI,,291,Y
1417,2620055,FACTOR ANTIHEMOFILICO VIII HUMANO POLVO LIOFILIZADO PARA SOLUCION INYECTABLE 200-300 UI,,291,Y
1418,2620047,FACTOR ANTIHEMOFILICO VIII HUMANO POLVO LIOFILIZADO PARA SOLUCION INYECTABLE 500-600 UI,,291,Y
1419,2180003,HIDROXIETILALMIDON 6% BOL/FRA 500ML (SUST. DEL PLASMA),,362,Y
1421,2140309,PROGESTERONA 200 MG,,608,Y
1422,2628580,"ATRACURIO BESILATO 25 MG/2,5 ML",,71,Y
1423,2140035,BACLOFENO 10 MG,,80,Y
1424,2140061,CICLOBENZAPRINA 10 MG,,146,Y
1425,2160014,DANTROLENO SODICO LIOFILIZADO 20 MG,,204,Y
1426,2160102,ROCURONIO BROMURO AM 50 MG/5ML SOL. INYECTABLE,,632,Y
1427,2626430,SUXAMETONIO (SUCCINILCOLINA) SOLUCION INYECTABLE 100 MG/5 ML,,666,Y
1428,2622323,TOXINA BOTULINICA SOLUCION INYECTABLE 100 UI,,705,Y
1429,2169000,SUGAMMADEX SOLUCIÓN INYECTABLE 200 MG/2 ML,,657,Y
1430,2160113xxx,"ATOSIBAN 37,5 MG SOL.INFUSION AM/FAM 5ML",,69,Y
1431,2160116xxx,"ATOSIBAN 6,75 MG/0,9 ML SOL.INFUSION",,69,Y
1432,P900005,INMUNOGLOBULINA HUMANA ANTITETÁNICA PASTEURIZADA 250 UI/1 ML,,380,Y
1433,2140005,ACIDO ASCORBICO 100 MG,,12,Y
1434,4000108,ACIDO ASCORBICO 500 MG,,12,Y
1435,2140322xxx,CALCIO CARBONATO + VITAMINA D CAPSULA O COMPRIMIDO 1125 MG/400 UI,,114,Y
1436,2140019,"CALCITRIOL 0,25 MCG CM",,119,Y
1437,2140049,"CALCITRIOL 0,5 MCG",,119,Y
1438,NOEXISTE10,CALCITRIOL SOLUCION INYECTABLE 1 MCG/ML,,119,Y
1439,2200001,CARBONATO DE CALCIO 1 G POLVO,,113,Y
1440,2160031,FITOMENADONA 10MG/ML IM SOL INYEC ADM IM,,304,Y
1441,2160057xxx,"MULTIVITAMINICO HIDROSOLUBLE (VIT C, B1, B2, B3, B5, B6, B7, B9, B12)",,810,Y
1442,2160058xx,"MULTIVITAMINICO LIPOSOLUBLE (VIT A, D2, E, K1)",,811,Y
1443,2168081,"MULTIVITAMINICO LIPOSOLUBLE INFANT (VIT A, D2, E, K1)",,811,Y
1444,2140075,PIRIDOXINA 50 MG CP,,582,Y
1445,2146810,POLIVITAMINICO COMPRIMIDO GENERAL,,592,Y
1446,2179015,POLIVITAMINICO JARABE GENERAL,,592,Y
1447,2140073,"SUPLEMENTO MULTIVIT. C/VIT. A,D,E,K CAP.",,664,Y
1448,2160067,TIAMINA CLORHIDRATO 30 MG/ML SOL. INYECTABLE,,686,Y
1449,2175149,"VITAMINA A ,D ,E ,K , ZINC  SOL. PARA GOTAS ORALES",,754,Y
1450,2172652,VITAMINA D 200 UI SOL. ORAL,,754,Y
1451,2170069,VITAMINA ACD GOTAS,,756,Y
1452,2140400,ACETATO DE CALCIO 667 MG,,8,Y
1453,2140307,ACIDO ALENDRONICO 70 MG,,11,Y
1454,2140439,ACIDO URSODESOXICOLICO 500 MG,,22,Y
1455,2140015,ACIDO VALPROICO 250 MG CM,,23,Y
1456,2140016,ACIDO VALPROICO 500 MG CM,,23,Y
1457,2140020,ALOPURINOL 100 MG,,37,Y
1458,2160417,ALTEPLASE 1 MG/ML FA 50 ML,,875,Y
1459,2140417,AMINOACIDOS / ALFACETOANALOGOS DE AMINOACIDOS (KETOSTERYL),,45,Y
1460,2130024,AMOXICILINA 500 MG/5 ML SUSPENSIÓN ORAL 60 ML,,51,Y
1461,2130017,AMOXICILINA AC. CLAVULANICO 500 MG/125 MG,,52,Y
1462,2130026,AMPICILINA/ SULBACTAM 1000 MG/ 500 MG,,54,Y
1463,4000202,ANIDULAFUNGINA 100 MG,,58,Y
1464,2140423,ARIPIPRAZOL 5 MG,,62,Y
1465,2140363,ATOMOXETINA GRAMOS MAGISTRAL,,67,Y
1466,2140030,ATORVASTATINA 20 MG,,68,Y
1467,2140031,ATORVASTATINA 40 MG,,68,Y
1468,2140032,"ATROPINA 0,5 MG/PAPAVERINA 40 MG",,73,Y
1469,2160007,ATROPINA SULFATO 1 MG/1ML SOL. INYECTABLE,,876,Y
1470,2170005,ATROPINA SULFATO 1% SOL. OFTALMICA,,876,Y
1471,2130036,AZITROMICINA 200 MG/5 ML SUSPENSIÓN PEDIATRICA,,75,Y
1472,2130220,BACITRACINA - NEOMICINA UNGÜENTO DERMICO 20 GR,,79,Y
1473,2140410,BETAHISTINA DICLORHIDRATO 16 MG,,877,Y
1474,2130186,BETAMETASONA /LIDOCAÍNA /NEOMICINA/ POLIMIXINA B SOL. ÓTICA,,878,Y
1475,2130043,"BETAMETASONA 0,5 MG/1 ML GOTAS SOLUCION ORAL",,87,Y
1476,2130039,"BETAMETASONA DIPROPIONATO 0,05% CREMA DERMICA",,87,Y
1477,2130040,BETAMETASONA FOSFATO DISODICO 4 MG/ML AM 1 ML SOL. INYECTABLE,,879,Y
1478,2130042,BETAMETASONA FOSFATO SODICO / BETAMETASONA ACETATO 3 ML (RAPI-LENTO),,880,Y
1479,40400180146,"BEVACIZUMAB 2.5MG /0,1ML OFTALMICOJERINGA PRELLENADA",,773,Y
1480,2140403,"BISOPROLOL 2,5 MG",,97,Y
1481,2140402,"BRIMONIDINA TARTRATO 0,2% SOL. OFTALMICA",,100,Y
1482,2170012,BUDESONIDA 200 MCG INH. X 200 DOSIS,,105,Y
1483,2140415,"BUDESONIDA Y FUMARATO DE FORMOTEROL 160/4,5 MCG/DOSIS",,106,Y
1484,2140414,BUDESONIDA Y FUMARATO DE FORMOTEROL 320/9MCG/DOSIS,,106,Y
1485,2140046,CALCIO CARBONATO 500 MG/VITAMINA D 400 UI,,114,Y
1486,2170057,"CARBACHOL 0,01 % SOLUCION OFTALMICA",,122,Y
1487,4000141,CARBOMERO 940 - MANITOL (NICOTEARS - GEL OFTALMICO),,419,Y
1488,2140161,CARBONATO DE LITIO 300 MG,,451,Y
1489,2140057,"CARVEDILOL 6,25 MG",,127,Y
1490,2130047,CEFAZOLINA 1 GR,,130,Y
1491,2130058,CEFUROXIMO 500 MG,,140,Y
1492,2170123,CICLOPENTOLATO SOL OFT 1% 15 ML,,146,Y
1493,2140340,CILOSTAZOL 100 MG,,881,Y
1494,2130064,CIPROFLOXACINO 200 MG/100 ML SOL. INYECTABLE,,156,Y
1495,2130067,CIPROFLOXACINO SOL. OFT. 0.3 % 5 ML,,156,Y
1496,2170014,"CLOBETASOL PROPIONATO 0,05% CREMA DERMICA",,167,Y
1497,2140065,CLOMIPRAMINA 75 MG,,170,Y
1498,2140067,CLONIXINATO DE LISINA 125 MG,,173,Y
1500,2190045,CLORAMBUCILO CM 2 MG,,176,Y
1501,2170104,"CLORHEXIDINA GLUCONATO 0,12 % FRASCO 120-150 ML.",,882,Y
1502,2170017,CLORHEXIDINA JABON 2%,,882,Y
1503,2130221,"CLOTRIMAZOL /BETAMETASONA 0,5 MG/10 MG/GR CREMA DERMICA",,187,Y
1504,2130082,CLOTRIMAZOL 100 MG OVULOS,,187,Y
1505,2130080,CLOTRIMAZOL CREMA DERMICA 1 % 30 GR,,187,Y
1506,2130085,CLOXACILINA SODICA 500 MG FA,,188,Y
1507,2130243,COLISTINA 150 MG EQUIVALENTE A 4.500.000,,195,Y
1508,2160124,COMPLEJO COAGULANTE ANTI INHIBIDOR FACTOR VIII 1000 UI,,196,Y
1509,200190,CLOTIAZEPAM 5 MG,,186,Y
1510,2120026,FENTANILO 50 MCG/HR PARCHE TRANSDERMICO,,300,Y
1511,2120024,FENTANILO CITRATO 0.5 MG/10 ML SOL. INYECTABLE,,300,Y
1512,2120041,MIDAZOLAM 15 MG/3 ML SOL. INYECTABLE,,489,Y
1513,2120043,MIDAZOLAM 5 MG/1 ML SOL. INYECTABLE,,489,Y
1514,2120044,MIDAZOLAM 50/10 ML SOL. INYECTABLE,,489,Y
1515,2120045,MORFINA 30 MG LIBERACIÓN SOSTENIDA,,501,Y
1516,2120047,MORFINA CLORH. 10 MG/ML SOL. INYECTABLE,,501,Y
1517,2120070,TAPENTADOL 100 MG RETARD,,825,Y
1518,2110037,"DELTAMETRINA 0,02 G/PIPERONIL BUTOXIDO 2,5 G LOCION",,883,Y
1519,2110038,"DELTAMETRINA 0,02 G/PIPERONIL BUTOXIDO 2,5 G SHAMPOO",,883,Y
1520,2170021,DESMOPRESINA 10 MCG/DOSIS X 5 ML SOLUCION NASAL,,218,Y
1521,2130275,"DEXAMETASONA 0,7 MG IMPLANTE P/INY. INTRAVITREA",,220,Y
1522,2160415,DEXMEDETOMIDINA 100 MCG/ML,,221,Y
1523,2140092,DILTIAZEM 60 MG,,229,Y
1524,2160020,DOPAMINA 200 MG/5 ML,,238,Y
1525,2140420,DOXAZOCINA 2 MG,,241,Y
1526,2130236,DOXICICLINA MONOHIDRATO 50 MG,,243,Y
1527,2140361,DULOXETINA 60 MG,,841,Y
1528,2140411,"DUTASTERIDE 0,5 MG",,884,Y
1529,2620031,ERITROPOYETINA 4000 UI,,259,Y
1530,2140315,ESCITALOPRAM 10 MG,,261,Y
1531,2140102,ESCITALOPRAM 20 MG,,261,Y
1532,2140107,"ESTROGENOS CONJUGADOS 0,625 MG",,274,Y
1533,2160028,ETOMIDATO 20 MG/10 ML EMULSION INYECTABLE,,281,Y
1534,2160110,FENILEFRINA 10 MG/ML.,,293,Y
1535,2170097,"FENOTEROL/IPATROPIO 0,5/0,25 MG/ 1 ML SOL. P/NEBULIZAR",,398,Y
1536,2130120,"FLUDROCORTISONA ACETATO 0,1 MG",,309,Y
1537,2190005,FLUTAMIDA 250 MG,,321,Y
1538,2170096,FLUTICASONA PROPIONATO 125 MCG/DOSIS INHALADOR 120 DO,,322,Y
1539,2170039,FLUTICASONA/SALMETEROL 125/25 MCG/DO INHALADOR 120 DO,,323,Y
1540,2170108,FLUTICASONA/SALMETEROL 250/25 MCG/DO INHALADOR 120 DO,,323,Y
1541,2170083,FOSFATO SODIO MONOBASICO 19 GR /DIBASICO 7 GR. 133 ML (ENEMA ADULTO),,328,Y
1542,2140282,FUMARATO FERROSO 330 MG/VIT. B12 1MG/VIT.C 100MG /AC. FOLICO 2MG,,885,Y
1543,2130124,"GENTAMICINA 0,3% SOL. OFT. 5ML",,342,Y
1544,2130125,"GENTAMICINA 0,3% UNGÜENTO OFTALMICO",,342,Y
1545,2130126,GENTAMICINA 3MG - BETAMETASONA 1MG/ML FC 5 ML SOL. OFT,,342,Y
1547,2130122,GENTAMICINA 80 MG/2 ML,,342,Y
1548,2160035,GLUCOSA 30% 20 ML,,887,Y
1549,2190006,GRANISETRON 1 MG/1 ML AM,,888,Y
1550,2160090,HALOPERIDOL DECANOATO 50 MG/1ML,,354,Y
1551,2160037,HEPARINA SODICA 5000 UI/ML SOL. INYECTABLE 5ML,,356,Y
1552,2140134,HIDROCLOROTIAZIDA 25 MG - TRIAMTERENE 50 MG,,889,Y
1553,2130131,HIDROCORTISONA 1% 15 GR CREMA,,360,Y
1554,2130237,HIDROCORTISONA 1% LOCION pH 5,,360,Y
1555,2130132,HIDROCORTISONA SUCCINATO 100 MG,,360,Y
1556,2130133,HIDROCORTISONA SUCCINATO 500 MG,,360,Y
1557,2190023,HIDROXICARBAMIDA 500 MG,,363,Y
1558,2140115,HIERRO POLIMALTOSADO III GOTA 50 MG / ML,,301,Y
1559,2160098,HIERRO SACAROSA 100MG/5 ML SOL. INYECTABLE IV,,365,Y
1560,2140137,IBUPROFENO 200 MG,,367,Y
1561,2170106,IBUPROFENO 200 MG/5 ML SUSP. ORAL,,367,Y
1562,2160103,INMUNOGLOBULINA HUMANA ANTI-D 300 UG/2 ML (1500 UI),,378,Y
1563,2160447,INSULINA ASPARTA ADN RECOMB. 100 U/M LAPIZ PRELLENADO 3MLI,,800,Y
1564,2160458,INSULINA DEGLUDEC LAPIZ PRELLENADO 100 UI/ML 3ML,,386,Y
1565,2160086,INSULINA GLARGINA 100 UI/M X 10ML FA,,387,Y
1566,2160132,INSULINA GLARGINA 100 UI/ML LAPIZ PRELLENADO 3ML DESCH.,,387,Y
1567,2160461,"INSULINA GLARGINA 300UI/ML. LAPIZ 1,5ML",,387,Y
1568,2140322,ISOTRETINOINA 10 MG,,405,Y
1569,2130239,KETOCONAZOL 2% 100 ML SHAMPOO,,412,Y
1570,2160043,LABETALOL CLORHIDRATO 5 MG/ML AMP 20 CC SOL. INYECTABLE,,415,Y
1571,2140054,LACOSAMIDA 100 MG .COMP (ALDINAM),,890,Y
1572,4160188,LACTOBACILUS GOTAS PROBIOTICAS,,417,Y
1573,2170046,LACTULOSA 65% FC 200 ML,,418,Y
1574,NOEXISTE1,LENALIDOMIDA,,23,Y
1575,4050079,LEVETIRACETAM 100 MG/ML SOL. INYEC.,,434,Y
1576,2140155,LEVETIRACETAM 1000 MG,,434,Y
1577,2140151,LEVODOPA 200 MG/BENSERAZIDA 50 MG,,436,Y
1578,2140157,LEVODOPA 250 MG/CARBIDOPA 25 MG,,437,Y
1579,2130145,LEVOFLOXACINO 5 MG/ML INYECTABLE,,439,Y
1580,2140168,LEVOTIROXINA SODICA 25 MCG,,443,Y
1581,2140169,LEVOTIROXINA SODICA 50 MCG,,443,Y
1582,2160092,LIDOCAINA 2% CARPULE CON VASOCONSTRICTOR SOL. INYECTABLE,,444,Y
1583,2160093,LIDOCAINA CLORHIDRATO 2% AM 5 ML SOL. INYECTABLE,,444,Y
1584,2140395,LINAGLIPTINA CM 5 MG,,445,Y
1585,2130152,LINEZOLID 600 MG /300 ML,,448,Y
1586,2170127,LORATADINA 5 MG/5ML JARABE,,455,Y
1587,2150015,MAG. CARBON ACTIVADO,,125,Y
1588,2150017,GLUCOSA ANHIDRA POLVO GRAMOS,,887,Y
1589,4180144,"MAG. MITOMICINA SOL 0,02% FC 2,5 ML",,494,Y
1590,2170076,MAG. POLIESTIRENO SULFONATO CALCICO,,587,Y
1591,2150047,POLIETILENGLICOL 3350 10 G SOBRE,,588,Y
1592,2160094,"MEDROXIPROGESTERONA ACETATO 104 MG/0,65 ML",,465,Y
1593,2170032,MELATONINA 3 MG/ML FCO 30 ML,,466,Y
1594,2190024,MELFALAN CM 2 MG,,467,Y
1595,2140173,MELOXICAM 15 MG,,468,Y
1596,2170161,MESALAZINA 1000 MG SUPOSITORIO,,473,Y
1597,2140017,MESALAZINA1500 MG SOBRES C/GRANULOS DE LIB. PROLONG.,,473,Y
1598,2170028,METAMIZOL 250 MG SUPOSITORIO,,476,Y
1599,2140380,METFORMINA 1000 MG LP,,477,Y
1600,2140129,METFORMINA 500 MG/GLIBENCLAMIDA 5MG,,892,Y
1601,2130159,METILPREDNISOLONA 1 GR,,809,Y
1602,2130157,METILPREDNISOLONA ACETATO 40 MG POLVO LIOFILIZADO,,483,Y
1603,2170055,"METRONIDAZOL 0,75% GEL ACUOSO DERMICO",,487,Y
1604,2130165,METRONIDAZOL 500 MG SOL. INYECTABLE,,487,Y
1605,2140405,MIDODRINA 5 MG,,893,Y
1606,2140421,MIRTAZAPINA 15 MG,,492,Y
1607,2140181,MIRTAZAPINA 30 MG,,492,Y
1608,2170137,"MOMETASONA FUROATO 0,1% CREMA DERMICA",,497,Y
1609,2170148,MOMETASONA FUROATO 50 MCG / 140 DOSIS,,497,Y
1610,2140183,MONTELUKAST 10 MG,,500,Y
1611,2140184,MONTELUKAST 4 MG,,500,Y
1612,2130222,MOXIFLOXACINO 400 MG,,502,Y
1613,2130167,MUPIROCINA UNGUENTO DERMICO 2% 15 GR,,504,Y
1614,ELIMINAR ,ELIMINAR,,505,Y
1615,2140321,N-ACETILCISTEINA 600 MG,,7,Y
1616,2160089,N-BUTILBROMO DE ESCOPOLAMINA 20 MG /1ML,,894,Y
1617,2140193,NIFEDIPINO 20 MG CM LIB. PROLONGADA,,518,Y
1618,2160054,NITROGLICERINA 50 MG /10 ML SOL. INYECTABLE,,527,Y
1619,2160055,NOREPINEFRINA 4 MG/4 ML SOL. INYECTABLE,,529,Y
1620,2140198,NOSCAPINA 20 MG,,895,Y
1621,2190013,ONDANSETRON 4 MG/2 ML SOL. INYECTABLE,,541,Y
1622,2190012,ONDANSETRON 8 MG,,541,Y
1623,2190014,ONDANSETRON 8 MG/4 ML SOL. INYECTABLE,,541,Y
1624,2170063,OXIBUTININA CLORHIDRATO 5 MG/5 ML,,544,Y
1625,2170149,OXIMETAZOLINA CLORHIDRATO SOL. NASAL 0.05% X 15 ML,,549,Y
1626,2160469,PALIPERIDONA 100 MG/ML JP,,896,Y
1627,2160468,"PALIPERIDONA 150 MG/1,5ML JP",,896,Y
1628,2160471,"PALIPERIDONA 50 MG/0,5 ML JP",,896,Y
1629,2200212,"PALIPERIDONA 75 MG/0,75 ML JP",,896,Y
1630,2190015,PAMIDRONATO DISODICO 90 MG 30 ML,,554,Y
1631,2140294-ZE-PM,PANCREOLIPASA 25000 UI (ZENPEP)Â PM,,556,Y
1632,2140209,PARACETAMOL 500 MG,,559,Y
1633,2140208,PARACETAMOL 80-100 MG,,559,Y
1634,2140210,PARACETAMOL GOTAS 10% 15 ML,,559,Y
1636,2140213,PENTOXIFILINA 400 MG,,571,Y
1637,2170141,PEROXIDO BENZOILO 5% GEL DERMICO,,897,Y
1638,2170049,PICOSULFATO DE SODIO 75MG/ML GOTAS ORALES 10 ML,,649,Y
1639,2140412,PIRFENIDONA 267 MG,,898,Y
1641,2130001,ABACAVIR/LAMIVUDINA 600/300 MG PM,,421,Y
1642,2130279,ELVIT. 150MG/COBIC. 150MG/EMTRI. 200MG/TENOF. DIS. FUM. 300MG (STRIBILD) PM,,92,Y
1643,2130267,ELVITEGRAVIR /COBICISTAT/EMTRICITABINA/TENOFOVIR ALAFENAMIDA 150/150/200/10 MG (GENVOYA) PM,,250,Y
1644,2130274,EMTRICITABINA/RILPIRIVINA /TENOFOVIR 200/25/300 MG (COMPLERA) PM,,92,Y
1645,2130112,ETAMBUTOL CLORHIDRATO 400 MG PM,,276,Y
1647,2130154,LOPINAVIR 200 MG / RITONAVIR 50 MG PM,,454,Y
1648,2130171,NEVIRAPINA 10 MG/ML SUSP. ORAL (240 ML) PM,,515,Y
1649,2130172,NIFURTIMOX 120 MG PM,,519,Y
1650,2140295,PM PANCREATINA 150 MG 10.000 UI,,556,Y
1651,2160121,"RH-DORNASA-ALFA 2,5 MG/2.5ML SOL. P/NEB. PM",,622,Y
1652,2170117,SUPLEMENTO MULTIVITAMINICO A-D-E-K GOTAS PM,,503,Y
1653,2130226,TENOFOVIR / EMTRICITABINA / EFAVIRENZ 300/200/600 MG COMPRIMIDO,,768,Y
1654,2130229,TENOFOVIR DISOPROXIL FUMARATO 300 MG/ EMTRICITABINA 200 MG PM,,768,Y
1655,2130228,PM TOBRAMICINA 28 MG CAPSULAS PARA INHALACIÓN,,698,Y
1656,2130227,PM TOBRAMICINA 300 MG/5ML  SOL. P/NEBULIZAR,,698,Y
1657,2130213,ZIDOVUDINA 100 MG/5ML SUSP PEDIATRICA PM,,761,Y
1658,2130214,ZIDOVUDINA 200 MG/20 ML SOL. INYECTABLE PM,,761,Y
1659,2130235,POLIMIXINA B 10000 UI/BACITRACINA ZINC 500 UI,,661,Y
1660,2140217,POTASIO CLORURO LIB. SOST. 600MG,,596,Y
1661,2130188,PREDNISONA 5 MG,,604,Y
1662,2190016,PREGABALINA 150MG,,605,Y
1663,2170004,PROPIFENAZONA 220 MG / ADIFENINA CLORHIDRATO 25 MG (ANTIESPASMODICO SUP. PED.),,610,Y
1664,2170003,PROPIFENAZONA 440 MG / ADIFERINA 50 MG (ANTESPASMODICO SUP. ADULTO),,610,Y
1665,2160063,PROPOFOL 1% AMPOLLA 20 ML,,613,Y
1666,2170100,PSEUDOEFEDRINA/CLORFENAMINA 30/20 MG / 5ML JARABE,,905,Y
1667,2170033,"RACEPINEFRINA SOLN P/ INHALACIÓN 11,25 MG /0,5 ML",,255,Y
1669,2180013,S.P. GELATINA 4% 500 ML,,904,Y
1670,2180005,S.P. GLUCOSA 20% 500 ML,,887,Y
1671,2180015,S.P. GLUCOSA 5% 1000 ML,,887,Y
1672,2180019,S.P. GLUCOSALINO ISOTONICO 1000 ML,,349,Y
1673,2180009,S.P. RINGER LACTATO SOL. 3000 ML,,626,Y
1674,2140286,SACCHAROMYCES BOULARDII LIOFILIZADO 250 MG SACHET,,636,Y
1675,2140392,SACUBITRILO/VALSARTAN 100 MG,,742,Y
1676,2140393,SACUBITRILO/VALSARTAN 200 MG,,742,Y
1677,2140391,SACUBITRILO/VALSARTAN 50 MG,,742,Y
1678,2140234,SALES REHIDRATACION ORAL 60 MEQ,,638,Y
1679,2170009,SALICILATO DE METILO UNGÜENTO 30 GR,,639,Y
1680,2170082,SALMETEROL 25 MCG INHALADOR,,640,Y
1681,2190037,SECUKINUMAB 150 MG/1 ML JERINGA PRELLENADA,,642,Y
1683,2110032,SEVOFLUORANO FC 250 CC,,644,Y
1684,2170102,SODIO BIFOSFATO/FOSFATO SOL ORAL 48G/18G/100 ML,,903,Y
1685,2160129,SUCCINILCOLINA CLORURO 100 MG/5 ML REFRIGERADA,,666,Y
1686,2160418,SUGAMMADEX 200 MG/2ML SOL. INYECTABLE,,657,Y
1687,2170085,SULFADIAZINA DE PLATA 1% CREMA,,659,Y
1688,2130230,SULFAMETOXAZOL 200 MG./TRIMETOPRIM 40 MG/5ML SUSP. ORAL.,,902,Y
1689,2130200,SULFAMETOXAZOL 400 MG./TRIMETOPRIM 80 MG 5ML,,902,Y
1690,2130201,SULFAMETOXAZOL 400 MG./TRIMETOPRIM 80 MG CM,,902,Y
1691,2130216,SULFAMETOXAZOL 800MG./TRIMETOPRIM 160MG CM,,198,Y
1692,2170036,SULFATO FERROSO 125 MG/ML SOL. ORAL GOTAS,,301,Y
